DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2017,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2018,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2019,2.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2020,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2021,2.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2022,2.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Romania,2023,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,1995,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,1996,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,1997,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,1998,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,1999,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2000,1.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2001,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2002,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2003,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2004,1.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2005,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2006,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2007,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2008,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2009,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2010,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2011,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2012,2.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2013,2.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2014,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2015,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2016,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2017,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2018,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2019,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2020,2.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2021,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2022,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Sweden,2023,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,1995,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,1996,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,1997,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,1998,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,1999,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2000,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2001,1.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2002,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2003,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2004,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2005,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2006,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2007,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2008,2.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2009,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2010,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2011,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2012,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2013,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2014,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2015,2.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2016,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2017,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2018,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2019,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2020,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2021,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2022,2.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovenia,2023,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2010,1.7,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2011,1.4,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2012,1.1,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2013,0.9,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2014,0.9,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2015,1.5,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2016,0.7,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2017,1.0,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2018,1.2,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2019,1.1,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2020,1.1,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2021,0.9,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2022,1.2,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Slovakia,2023,1.8,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,1995,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,1996,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,1997,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,1998,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,1999,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2000,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2004,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2005,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2006,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2007,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2010,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2012,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2013,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2014,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2015,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2017,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2018,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2019,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2020,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2021,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2022,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Austria,2023,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,1995,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,1998,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,1999,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2010,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2012,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2013,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2014,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2015,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2017,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2018,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2019,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2020,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2021,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2022,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Belgium,2023,0.0,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,1995,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,1998,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,1999,0.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2000,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2001,0.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2010,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2012,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2013,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2014,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2015,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2017,0.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Social security funds,Total,Gross fixed capital formation,Bulgaria,2018,0.0,,
